Date,Time,Direction,Type,Occupancy,AdditionalData1,AdditionalData2
25-10-2023,10.50 am,OUT,car,1,Cloudy and windy,N/A
25-10-2023,10.50 am,IN,car,1,Cloudy and windy,N/A
25-10-2023,10.55 am,OUT,taxi,2,Cloudy and windy,N/A
25-10-2023,10.55 am,IN,car,1,Cloudy and windy,N/A
25-10-2023,10.55 am,IN,car,2,Cloudy and windy,N/A
25-10-2023,10.55 am,IN,car,1,Cloudy and windy,N/A
25-10-2023,10.55 am,IN,car,1,Cloudy and windy,N/A
25-10-2023,10.55 am,OUT,van,1,Cloudy and windy,N/A
25-10-2023,10.55 am,IN,van,1,Cloudy and windy,N/A
25-10-2023,10.55 am,OUT,car,1,Cloudy and windy,N/A
25-10-2023,10.55 am,IN,van,1,Cloudy and windy,N/A
25-10-2023,10.55 am,IN,car,2,Cloudy and windy,N/A
25-10-2023,10.55 am,IN,bus,100%,Cloudy and windy,N/A
25-10-2023,10.55 am,OUT,bus,20%,Cloudy and windy,N/A
25-10-2023,10.55 am,IN,car,2,Cloudy and windy,N/A
25-10-2023,10.55 am,IN,car,1,Cloudy and windy,N/A
25-10-2023,10.55 am,OUT,bus,20%,Cloudy and windy,N/A
25-10-2023,10.55 am,IN,car,3,Cloudy and windy,N/A
25-10-2023,10.55 am,OUT,taxi,1,Cloudy and windy,N/A
25-10-2023,10.55 am,IN,car,2,Cloudy and windy,N/A
25-10-2023,10.55 am,IN,car,2,Cloudy and windy,N/A
25-10-2023,10.55 am,IN,car,2,Cloudy and windy,N/A
25-10-2023,10.55 am,OUT,taxi,1,Cloudy and windy,N/A
25-10-2023,10.55 am,OUT,taxi,1,Cloudy and windy,N/A
25-10-2023,10.55 am,IN,car,1,Cloudy and windy,N/A
25-10-2023,10.55 am,OUT,car,1,Cloudy and windy,N/A
25-10-2023,10.55 am,IN,car,1,Cloudy and windy,N/A
25-10-2023,10.55 am,OUT,van,1,Cloudy and windy,N/A
25-10-2023,10.55 am,OUT,car,1,Cloudy and windy,N/A
27-10-2023,08.30 am,in,car,3,no,2019/2020
27-10-2023,08.30 am,in,car,1,yes,2022/2023
27-10-2023,08.30 am,in,car,1,no,2020/2021
27-10-2023,08.30 am,in,car,2,no,2019/2020
27-10-2023,08.30 am,in,car,1,yes,2023/2024
27-10-2023,08.30 am,in,car,1,no,2009/2010
27-10-2023,08.30 am,in,car,2,no,2009/2010
27-10-2023,08.30 am,in,van,1,no,
27-10-2023,08.30 am,in,car,1,yes,2007/2008
27-10-2023,08.30 am,in,car,2,no,2010/2011
27-10-2023,08.30 am,in,car,1,no,2009/2010
27-10-2023,08.30 am,in,car,2,yes,2011/2012
27-10-2023,08.30 am,in,taxi,1,yes,2017/2018
27-10-2023,08.30 am,in,bus,60%,yes,2016/2017
27-10-2023,08.30 am,in,bus,90%,yes,2016/2017
27-10-2023,08.30 am,in,van,2,no,2016/2017
27-10-2023,08.30 am,in,car,1,yes,2013/2014
27-10-2023,08.30 am,in,car,1,yes,2019/2020
27-10-2023,08.30 am,in,van,2,no,2014/2015
27-10-2023,08.30 am,in,car,1,yes,2020/2021
27-10-2023,08.30 am,in,car,1,yes,2014/2015
27-10-2023,08.35 am,in,car,4,no,2018/2019
27-10-2023,08.35 am,in,taxi,2,no,2020/2021
27-10-2023,08.35 am,in,car,1,yes,2020/2021
27-10-2023,08.35 am,in,car,1,yes,2014/2015
27-10-2023,08.35 am,in,car,4,no,2018/2019
27-10-2023,08.35 am,in,taxi,2,no,2020/2021
27-10-2023,08.35 am,in,car,2,yes,2015/2016
27-10-2023,08.35 am,in,bicycle,1,yes,
27-10-2023,08.35 am,in,car,1,no,2013/2014
27-10-2023,08.35 am,in,car,1,yes,2017/2018
27-10-2023,08.35 am,in,car,2,yes,2010/2011
27-10-2023,08.35 am,in,car,2,yes,2021/2022
27-10-2023,08.35 am,in,car,1,no,2010/2011
27-10-2023,08.35 am,in,car,1,no,2014/2015
27-10-2023,08.35 am,in,car,2,yes,2020/2021
27-10-2023,08.35 am,in,car,2,yes,2021/2022
27-10-2023,08.35 am,in,car,2,yes,2017/2018
27-10-2023,08.35 am,in,car,1,no,2012/2013
27-10-2023,08.35 am,in,car,2,no,2013/2014
27-10-2023,08.35 am,in,car,2,no,2017/2018
27-10-2023,08.35 am,in,car,1,no,2016/2017
27-10-2023,08.40 am,in,car,1,no,2015/2016
27-10-2023,08.40 am,in,car,2,no,2014/2015
27-10-2023,08.40 am,in,car,1,yes,2014/2015
27-10-2023,08.40 am,in,car,2,no,2009/2010
27-10-2023,08.40 am,in,car,2,yes,2019/2020
27-10-2023,08.40 am,in,car,1,no,2018/2019
27-10-2023,08.40 am,in,car,1,yes,2015/2016
27-10-2023,08.40 am,in,bus,100%,yes,2016/2017
27-10-2023,08.40 am,in,car,1,yes,2021/2022
27-10-2023,08.40 am,in,car,2,no,2012/2013
27-10-2023,08.40 am,in,car,2,no,2004/2005
27-10-2023,08.40 am,in,car,2,yes,2017/2018
27-10-2023,08.40 am,in,car,2,no,2009/2010
27-10-2023,08.40 am,in,car,1,no,2017/2018
27-10-2023,08.40 am,in,car,1,yes,2022/2023
27-10-2023,08.40 am,in,taxi,3,yes,2022/2023
27-10-2023,08.40 am,in,car,1,yes,2017/2018
27-10-2023,08.40 am,in,car,1,yes,2022/2023
27-10-2023,08.40 am,in,bus,100%,yes,2016/2017
27-10-2023,08.40 am,in,car,2,yes,2009/2010
27-10-2023,08.40 am,in,car,2,yes,2020/2021
27-10-2023,08.40 am,in,car,2,no,2009/2010
27-10-2023,08.40 am,in,car,2,no,2005/2006
27-10-2023,08.40 am,in,bus,90%,no,2016/2017
27-10-2023,08.40 am,in,car,1,yes,2013/2014
27-10-2023,08.40 am,in,car,1,no,2009/2010
27-10-2023,08.40 am,in,van,2,yes,2019/2020
27-10-2023,08.40 am,in,car,2,yes,2022/2023
27-10-2023,08.40 am,in,car,1,yes,2016/2017
27-10-2023,08.40 am,in,car,1,no,2020/2021
27-10-2023,08.40 am,in,car,1,yes,2017/2018
27-10-2023,08.40 am,in,car,1,no,2010/2011
27-10-2023,08.40 am,in,bus,100%,no,2009/2010
27-10-2023,08.40 am,in,car,2,yes,2021/2022
27-10-2023,08.40 am,in,car,1,no,2006/2007
27-10-2023,08.40 am,in,car,1,no,2009/2010
27-10-2023,08.40 am,in,car,1,no,2010/2011
27-10-2023,08.40 am,in,car,1,yes,2018/2019
27-10-2023,08.40 am,in,car,1,no,2016/2017
27-10-2023,08.40 am,in,car,5,yes,2015/2016
27-10-2023,08.40 am,in,car,2,yes,2015/2016
27-10-2023,08.45 am,in,bus,60%,yes,2016/2017
27-10-2023,08.45 am,in,car,1,no,2015/2016
27-10-2023,08.45 am,in,car,1,no,2013/2014
27-10-2023,08.45 am,in,car,2,yes,2014/2015
27-10-2023,08.45 am,in,car,1,no,2019/2020
27-10-2023,08.45 am,in,car,2,no,2004/2005
27-10-2023,08.45 am,in,car,2,yes,2012/2013
27-10-2023,08.45 am,in,car,1,no,2000/2001
27-10-2023,08.45 am,in,car,2,no,2011/2012
27-10-2023,08.45 am,in,car,1,no,2016/2017
27-10-2023,08.45 am,in,car,2,yes,2022/2023
27-10-2023,08.45 am,in,car,2,yes,2018/2019
27-10-2023,08.45 am,in,car,2,no,2022/2023
27-10-2023,08.45 am,in,van,2,no,2021/2022
27-10-2023,08.45 am,in,van,2,no,2006/2007
27-10-2023,08.45 am,in,car,2,no,2017/2018
27-10-2023,08.45 am,in,car,2,no,2021/2022
27-10-2023,08.45 am,in,bus,40%,no,2016/2017
27-10-2023,08.45 am,in,car,1,no,2017/2018
27-10-2023,08.45 am,in,car,1,no,2016/2017
27-10-2023,08.45 am,in,car,1,no,2004/2005
27-10-2023,08.45 am,in,car,1,no,2015/2016
27-10-2023,08.45 am,in,car,1,no,2013/2014
27-10-2023,08.45 am,in,car,2,yes,2003/2004
27-10-2023,08.45 am,in,bus,5%,no,2016/2017
27-10-2023,08.45 am,in,car,1,no,2012/2013
27-10-2023,08.45 am,in,car,1,yes,2004/2005
27-10-2023,08.45 am,in,car,1,no,2010/2011
27-10-2023,08.50 am,in,car,2,yes,2022/2023
27-10-2023,08.50 am,in,car,2,yes,2021/2022
27-10-2023,08.50 am,in,car,2,no,2010/2011
27-10-2023,08.50 am,in,car,2,no,2010/2011
27-10-2023,08.50 am,in,car,1,no,2014/2015
27-10-2023,08.50 am,in,car,1,no,2008/2009
27-10-2023,08.50 am,in,car,1,no,2017/2018
27-10-2023,08.50 am,in,car,1,no,2013/2014
27-10-2023,08.50 am,in,bicycle,1,yes,
27-10-2023,08.50 am,in,bicycle,1,yes,
27-10-2023,08.50 am,in,bicycle,2,yes,
27-10-2023,08.50 am,in,car,2,yes,2017/2018
27-10-2023,08.50 am,in,car,2,yes,2012/2013
27-10-2023,08.50 am,in,bus,100%,yes,2016/2017
27-10-2023,08.50 am,in,car,1,no,2015/2016
27-10-2023,08.50 am,in,van,1,no,2020/2021
27-10-2023,08.50 am,in,car,1,yes,2021/2022
27-10-2023,08.50 am,in,car,1,no,2012/2013
27-10-2023,08.50 am,in,car,1,yes,2019/2020
27-10-2023,08.50 am,in,car,2,yes,2021/2022
27-10-2023,08.50 am,in,car,1,yes,2010/2011
27-10-2023,08.50 am,in,car,2,yes,2017/2018
27-10-2023,08.50 am,in,lorry,1,no,2007/2008
27-10-2023,08.50 am,in,car,1,no,2014/2015
27-10-2023,08.50 am,in,car,1,yes,2010/2011
27-10-2023,08.50 am,in,car,2,no,2012/2013
27-10-2023,08.50 am,in,motor,2,no,2006/2007
27-10-2023,08.50 am,in,car,2,no,2004/2005
27-10-2023,08.50 am,in,car,1,no,2005/2006
27-10-2023,08.50 am,in,car,1,yes,2022/2023
27-10-2023,08.50 am,in,car,2,no,2014/2015
27-10-2023,08.50 am,in,car,1,no,2012/2013
27-10-2023,08.50 am,in,car,2,no,2016/2017
27-10-2023,08.50 am,in,car,5,yes,2014/2015
27-10-2023,08.50 am,in,car,2,no,2010/2011
27-10-2023,08.50 am,in,car,2,no,2008/2009
27-10-2023,08.50 am,in,car,4,no,2016/2017
27-10-2023,08.50 am,in,car,2,no,2010/2011
27-10-2023,08.50 am,in,car,1,no,2015/2016
27-10-2023,08.50 am,in,car,1,no,2014/2015
27-10-2023,08.50 am,in,car,1,no,2016/2017
27-10-2023,08.50 am,in,car,1,no,2011/2012
27-10-2023,08.50 am,in,car,1,yes,2022/2023
27-10-2023,08.50 am,in,bicycle,1,yes,
27-10-2023,08.50 am,in,car,1,no,2012/2013
27-10-2023,08.50 am,in,car,1,no,2018/2019
27-10-2023,08.50 am,in,car,1,no,2016/2017
27-10-2023,08.50 am,in,car,2,yes,2015/2016
27-10-2023,08.50 am,in,car,2,no,2010/2011
27-10-2023,08.55 am,in,bus,100%,yes,2017/2018
27-10-2023,08.55 am,in,car,2,no,2014/2015
27-10-2023,08.55 am,in,car,1,yes,2017/2018
27-10-2023,08.55 am,in,car,1,no,2013/2014
27-10-2023,08.55 am,in,car,1,no,2012/2013
27-10-2023,08.55 am,in,car,2,no,2006/2007
27-10-2023,08.55 am,in,bicycle,1,yes,
27-10-2023,08.55 am,in,car,1,no,2012/2013
27-10-2023,08.55 am,in,car,2,yes,2015/2016
27-10-2023,08.55 am,in,bicycle,1,yes,
27-10-2023,08.55 am,in,car,1,no,2014/2015
27-10-2023,08.55 am,in,car,1,no,2011/2012
27-10-2023,08.55 am,in,car,2,no,2008/2009
27-10-2023,08.55 am,in,car,5,no,2017/2018
27-10-2023,08.55 am,in,car,2,yes,2007/2008
27-10-2023,08.55 am,in,car,1,yes,2021/2022
27-10-2023,08.55 am,in,car,2,yes,2017/2018
27-10-2023,08.55 am,in,lorry,2,no,2021/2022
27-10-2023,08.55 am,in,car,1,yes,2011/2012
27-10-2023,08.55 am,in,car,1,yes,2022/2023
27-10-2023,08.55 am,in,bus,100%,yes,2016/2017
27-10-2023,08.55 am,in,car,2,no,2009/2010
27-10-2023,08.55 am,in,car,2,no,2015/2016
27-10-2023,08.55 am,in,car,1,yes,2021/2022
27-10-2023,08.55 am,in,car,5,no,2007/2008
27-10-2023,08.55 am,in,bicycle,1,yes,
27-10-2023,08.55 am,in,car,1,no,2004/2005
27-10-2023,08.55 am,in,car,2,yes,2017/2018
27-10-2023,08.55 am,in,taxi,4,no,2019/2020
27-10-2023,08.55 am,in,car,1,yes,2013/2014
27-10-2023,08.55 am,in,bicycle,1,yes,
27-10-2023,08.55 am,in,taxi,1,yes,2017/2018
27-10-2023,08.55 am,in,taxi,2,yes,2018/2019
27-10-2023,08.55 am,in,bicycle,1,yes,
27-10-2023,08.55 am,in,bicycle,1,yes,
27-10-2023,08.55 am,in,bus,90%,no,2004/2005
27-10-2023,08.55 am,in,car,1,yes,2014/2015
27-10-2023,08.55 am,in,car,1,yes,2019/2020
27-10-2023,08.55 am,in,car,2,no,2009/2010
27-10-2023,08.55 am,in,car,2,no,2007/2008
27-10-2023,08.55 am,in,car,1,no,2015/2016
27-10-2023,08.55 am,in,car,1,no,2018/2019
27-10-2023,08.55 am,in,car,2,no,2012/2013
27-10-2023,08.55 am,in,car,1,yes,2018/2019
25-10-2023,10.15 am,out,taxi,1,ford,30 - 45
25-10-2023,10.20 am,out,car,1,volkswagen,30 - 45
25-10-2023,10.20 am,out,taxi,1,hyundai,30 - 45
25-10-2023,10.20 am,out,van,1,,30 - 45
25-10-2023,10.20 am,out,car,1,volkswagen,under 30
25-10-2023,10.20 am,out,taxi,1,vauxhall,30 - 45
25-10-2023,10.20 am,out,car,2,hyundai,above 45
25-10-2023,10.20 am,out,van,1,renault,30 - 45
25-10-2023,10.20 am,out,car,1,kia,under 30
25-10-2023,10.25 am,out,bus,10%,,30 - 45
25-10-2023,10.25 am,out,van,1,mercedes,30 - 45
25-10-2023,10.25 am,out,van,1,ford,30 - 45
25-10-2023,10.25 am,out,moterbike,1,,under 30
25-10-2023,10.25 am,out,bicycle,1,,under 30
25-10-2023,10.30 am,out,car,1,vauxhall,under 30
25-10-2023,10.30 am,out,bus,20%,,30 - 45
25-10-2023,10.30 am,out,bus,10%,,above 45
25-10-2023,10.30 am,out,bus,10%,,30 - 45
25-10-2023,10.30 am,out,car,2,volkswagen,under 30
25-10-2023,10.30 am,out,car,1,audi,under 30
25-10-2023,10.30 am,out,car,2,mercedes,above 45
25-10-2023,10.30 am,out,bus,1%,,30 - 45
25-10-2023,10.30 am,out,car,1,mazda,under 30
25-10-2023,10.30 am,out,bus,1%,,30 - 45
25-10-2023,10.30 am,out,bicycle,1,,under 30
25-10-2023,10.30 am,out,car,1,skoda,under 30
25-10-2023,10.35 am,out,car,1,mini cooper,30 - 45
25-10-2023,10.35 am,out,car,1,toyota,30 - 45
25-10-2023,10.35 am,out,car,1,mini cooper,under 30
25-10-2023,10.35 am,out,bus,2%,,30 - 45
25-10-2023,10.35 am,out,bus,5%,,above 45
25-10-2023,10.35 am,out,scooter,1,,under 30
25-10-2023,10.35 am,out,car,1,toyota,30 - 45
25-10-2023,10.40 am,out,van,1,ford,above 45
25-10-2023,10.40 am,out,van,1,ford,30 - 45
25-10-2023,10.40 am,out,taxi,1,hyundai,30 - 45
25-10-2023,10.40 am,out,car,1,ford,above 45
25-10-2023,10.40 am,out,car,2,nissan,30 - 45
25-10-2023,10.45 am,out,car,1,mini cooper,30 - 45
25-10-2023,10.45 am,out,car,1,nissan,above 45
25-10-2023,10.45 am,out,bus,1%,,30 - 45
25-10-2023,10.45 am,out,bus,1%,,30 - 45
25-10-2023,10.45 am,out,van,1,ford,30 - 45
25-10-2023,10.45 am,out,van,1,ford,30 - 45
25-10-2023,10.45 am,out,van,1,citroen,above 45
25-10-2023,10.45 am,out,van,2,ford,under 30
25-10-2023,10.45 am,out,van,1,volkswagen,30 - 45
25-10-2023,10.45 am,out,car,2,ford,above 45
25-10-2023,10.45 am,out,bus,10%,,above 45
23-10-2023,10.30 am,in,car,20%,blue,private
23-10-2023,10.30 am,in,car,20%,blue,private
23-10-2023,10.30 am,in,car,40%,blue,private
23-10-2023,10.30 am,in,bicycle,100%,black,private
23-10-2023,10.30 am,in,car,80%,white,private
23-10-2023,10.30 am,in,car,20%,white,public
23-10-2023,10.30 am,in,van,10%,white,private
23-10-2023,10.30 am,in,car,20%,white,private
23-10-2023,10.30 am,in,car,10%,blue,public
23-10-2023,10.30 am,in,car,10%,black,private
23-10-2023,10.30 am,in,bus,50%,white,public
23-10-2023,10.30 am,in,car,10%,white,public
23-10-2023,10.30 am,in,car,10%,red,private
23-10-2023,10.35 am,in,car,10%,other,private
23-10-2023,10.35 am,in,car,20%,white,public
23-10-2023,10.35 am,in,car,20%,white,public
23-10-2023,10.35 am,in,car,20%,black,private
23-10-2023,10.35 am,in,car,20%,black,private
23-10-2023,10.35 am,in,car,100%,blue,private
23-10-2023,10.35 am,in,car,20%,blue,public
23-10-2023,10.35 am,in,car,40%,white,public
23-10-2023,10.35 am,in,car,20%,black,private
23-10-2023,10.35 am,in,car,20%,red,private
23-10-2023,10.35 am,in,car,20%,black,public
23-10-2023,10.35 am,in,car,20%,white,private
23-10-2023,10.35 am,in,car,40%,white,private
23-10-2023,10.40 am,in,bus,100%,blue,public
23-10-2023,10.40 am,in,car,20%,black,public
23-10-2023,10.40 am,in,car,40%,grey,private
23-10-2023,10.40 am,in,car,50%,black,public
23-10-2023,10.40 am,in,bus,100%,white,public
23-10-2023,10.40 am,in,car,20%,white,public
23-10-2023,10.40 am,in,car,40%,black,private
23-10-2023,10.40 am,in,car,100%,other,public
23-10-2023,10.40 am,in,car,40%,black,public
23-10-2023,10.40 am,in,car,20%,white,private
23-10-2023,10.40 am,in,car,40%,red,public
23-10-2023,10.40 am,in,car,40%,blue,private
23-10-2023,10.40 am,in,lorry,50%,white,public
23-10-2023,10.40 am,in,car,20%,black,private
23-10-2023,10.40 am,in,car,20%,white,private
23-10-2023,10.40 am,in,car,50%,black,private
23-10-2023,10.40 am,in,car,20%,black,private
23-10-2023,10.45 am,in,car,70%,grey,public
23-10-2023,10.45 am,in,car,40%,grey,private
23-10-2023,10.45 am,in,car,20%,black,public
23-10-2023,10.45 am,in,car,20%,black,public
23-10-2023,10.45 am,in,bus,100%,blue,public
23-10-2023,10.45 am,in,car,80%,white,private
23-10-2023,10.45 am,in,car,80%,black,private
23-10-2023,10.45 am,in,car,40%,other,public
23-10-2023,10.45 am,in,car,100%,white,public
23-10-2023,10.45 am,in,car,50%,grey,private
23-10-2023,10.45 am,in,car,80%,black,private
23-10-2023,10.45 am,in,car,20%,white,public
23-10-2023,10.45 am,in,car,20%,black,private
23-10-2023,10.45 am,in,car,20%,white,private
23-10-2023,10.45 am,in,car,20%,black,private
23-10-2023,10.45 am,in,van,50%,black,private
23-10-2023,10.45 am,in,car,40%,black,private
23-10-2023,10.45 am,in,car,40%,black,public
23-10-2023,10.45 am,in,car,40%,white,public
23-10-2023,10.45 am,in,car,40%,black,private
23-10-2023,10.45 am,in,car,20%,black,private
23-10-2023,10.50 am,in,bicycle,100%,black,public
23-10-2023,10.50 am,in,car,40%,grey,public
23-10-2023,10.50 am,in,bus,100%,green,public
23-10-2023,10.50 am,in,car,100%,black,public
23-10-2023,10.50 am,in,car,40%,grey,private
23-10-2023,10.50 am,in,car,100%,blue,private
23-10-2023,10.50 am,in,car,40%,red,private
23-10-2023,10.50 am,in,car,50%,red,public
23-10-2023,10.50 am,in,car,20%,black,private
23-10-2023,10.50 am,in,car,20%,red,private
23-10-2023,10.50 am,in,car,20%,red,private
23-10-2023,10.50 am,in,car,20%,blue,private
23-10-2023,10.50 am,in,car,40%,red,public
23-10-2023,10.50 am,in,car,20%,black,private
23-10-2023,10.50 am,in,car,100%,black,private
23-10-2023,10.55 am,in,car,20%,black,private
23-10-2023,10.55 am,in,car,40%,black,private
23-10-2023,10.55 am,in,car,20%,blue,public
23-10-2023,10.55 am,in,car,20%,black,public
23-10-2023,10.55 am,in,car,40%,blue,private
23-10-2023,10.55 am,in,car,100%,blue,private
23-10-2023,10.55 am,in,car,100%,white,private
23-10-2023,10.55 am,in,car,50%,blue,public
23-10-2023,10.55 am,in,car,20%,white,private
23-10-2023,10.55 am,in,car,20%,white,private
23-10-2023,10.55 am,in,car,20%,white,public
23-10-2023,10.55 am,in,bus,100%,blue,public
23-10-2023,10.55 am,in,car,20%,white,private
23-10-2023,10.55 am,in,car,90%,blue,private
23-10-2023,10.55 am,in,car,100%,blue,public
23-10-2023,10.55 am,in,car,20%,black,private
23-10-2023,10.55 am,in,car,40%,black,private
23-10-2023,10.55 am,in,car,100%,black,private
23-10-2023,10.55 am,in,car,100%,white,private
23-10-2023,10.55 am,in,car,20%,blue,private
23-10-2023,10.55 am,in,bicycle,100%,black,private
23-10-2023,10.55 am,in,bicycle,100%,black,private
23-10-2023,10.55 am,in,bus,80%,blue,public
23-10-2023,10.55 am,in,car,40%,white,private
23-10-2023,10.55 am,in,car,40%,grey,private
23-10-2023,10.55 am,in,car,100%,white,private
23-10-2023,10.55 am,in,lorry,100%,red,public
23-10-2023,10.55 am,in,car,20%,white,public
23-10-2023,10.55 am,in,car,20%,black,public
23-10-2023,10.55 am,in,car,20%,black,private
23-10-2023,10.55 am,in,car,60%,white,public
23-10-2023,10.55 am,in,car,40%,black,private
23-10-2023,10.55 am,in,car,20%,black,private
