date,time,direction,type,occupancy,is electric,vehicle age(years),brand name,additionaldata1,additionaldata2,color,public/private,colour,turn signal,carpool,rideshare,vehicle category,is_carpool,is_rideshare,ev,car brand,electric,part of mobility service,origin,age_id,is_env_friendly,brand,eco-friendly,date of car,unnamed: 7,service,size,driver gender,vehicle purpose,driver_gender,mode_of_travel,public vehicle,safety,age identifier,year,date ,age group,fuel type,vehicle type,make,green badge,vehicle occupancy,weather,family car,zero emissions,low emissions compliant,mobilityservice,manufacturing data,manufactured after 2015,left,right,car,bus,bicycle,motorbike,taxi,scooter,van,male,female,vehicle brand,vehicle year,type of vehicle,class of the vehicle ,area_code,ageidentifier,green vehicle,date code,tint > 50%?,high tinted area,tint > 50% ,tint area,is_env_fr,zero emission,unnamed: 0,vehicle_type,manufacturing_data,manufactured_after_2015,ecofriendly,date of vehicle,type ,public / private,purpose
26-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sunny,,,,,,,,,,,,,,,,,,,,,,hj,,,,,,,,,,,,,,,,,,
26-10-2023,,in,bus,50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sunny,,,,,,,,,,,,,,,,,,,,,,yx,,,,,,,,,,,,,,,,,,
26-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sunny,,,,,,,,,,,,,,,,,,,,,,sn,,,,,,,,,,,,,,,,,,
26-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sunny,,,,,,,,,,,,,,,,,,,,,,ls,,,,,,,,,,,,,,,,,,
26-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sunny,,,,,,,,,,,,,,,,,,,,,,wp,,,,,,,,,,,,,,,,,,
26-10-2023,,in,lorry,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sunny,,,,,,,,,,,,,,,,,,,,,,po,,,,,,,,,,,,,,,,,,
26-10-2023,,in,taxi,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sunny,,,,,,,,,,,,,,,,,,,,,,yg,,,,,,,,,,,,,,,,,,
26-10-2023,,in,car,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sunny,,,,,,,,,,,,,,,,,,,,,,yd,,,,,,,,,,,,,,,,,,
26-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sunny,,,,,,,,,,,,,,,,,,,,,,wt,,,,,,,,,,,,,,,,,,
26-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sunny,,,,,,,,,,,,,,,,,,,,,,wn,,,,,,,,,,,,,,,,,,
26-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sunny,,,,,,,,,,,,,,,,,,,,,,wm,,,,,,,,,,,,,,,,,,
26-10-2023,,in,car,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sunny,,,,,,,,,,,,,,,,,,,,,,wn,,,,,,,,,,,,,,,,,,
26-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sunny,,,,,,,,,,,,,,,,,,,,,,lp,,,,,,,,,,,,,,,,,,
26-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sunny,,,,,,,,,,,,,,,,,,,,,,gk,,,,,,,,,,,,,,,,,,
26-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sunny,,,,,,,,,,,,,,,,,,,,,,wg,,,,,,,,,,,,,,,,,,
26-10-2023,,in,taxi,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sunny,,,,,,,,,,,,,,,,,,,,,,yh,,,,,,,,,,,,,,,,,,
26-10-2023,,in,car,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sunny,,,,,,,,,,,,,,,,,,,,,,hv,,,,,,,,,,,,,,,,,,
26-10-2023,,in,bus,60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sunny,,,,,,,,,,,,,,,,,,,,,,yx,,,,,,,,,,,,,,,,,,
26-10-2023,,in,car,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sunny,,,,,,,,,,,,,,,,,,,,,,ct,,,,,,,,,,,,,,,,,,
26-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sunny,,,,,,,,,,,,,,,,,,,,,,wv,,,,,,,,,,,,,,,,,,
26-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sunny,,,,,,,,,,,,,,,,,,,,,,dy,,,,,,,,,,,,,,,,,,
26-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sunny,,,,,,,,,,,,,,,,,,,,,,kd,,,,,,,,,,,,,,,,,,
26-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sunny,,,,,,,,,,,,,,,,,,,,,,ra,,,,,,,,,,,,,,,,,,
26-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sunny,,,,,,,,,,,,,,,,,,,,,,wn,,,,,,,,,,,,,,,,,,
26-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sunny,,,,,,,,,,,,,,,,,,,,,,ae,,,,,,,,,,,,,,,,,,
26-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sunny,,,,,,,,,,,,,,,,,,,,,,gk,,,,,,,,,,,,,,,,,,
26-10-2023,,in,bus,60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sunny,,,,,,,,,,,,,,,,,,,,,,yx,,,,,,,,,,,,,,,,,,
26-10-2023,,in,car,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sunny,,,,,,,,,,,,,,,,,,,,,,mj,,,,,,,,,,,,,,,,,,
26-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sunny,,,,,,,,,,,,,,,,,,,,,,yj,,,,,,,,,,,,,,,,,,
26-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sunny,,,,,,,,,,,,,,,,,,,,,,fp,,,,,,,,,,,,,,,,,,
26-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sunny,,,,,,,,,,,,,,,,,,,,,,wu,,,,,,,,,,,,,,,,,,
26-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sunny,,,,,,,,,,,,,,,,,,,,,,bk,,,,,,,,,,,,,,,,,,
26-10-2023,,in,bus,70%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sunny,,,,,,,,,,,,,,,,,,,,,,yx,,,,,,,,,,,,,,,,,,
26-10-2023,,in,lorry,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sunny,,,,,,,,,,,,,,,,,,,,,,wr,,,,,,,,,,,,,,,,,,
26-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sunny,,,,,,,,,,,,,,,,,,,,,,fx,,,,,,,,,,,,,,,,,,
26-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sunny,,,,,,,,,,,,,,,,,,,,,,rs,,,,,,,,,,,,,,,,,,
26-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sunny,,,,,,,,,,,,,,,,,,,,,,fg,,,,,,,,,,,,,,,,,,
26-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sunny,,,,,,,,,,,,,,,,,,,,,,yd,,,,,,,,,,,,,,,,,,
26-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sunny,,,,,,,,,,,,,,,,,,,,,,sk,,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,peugeot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,2,,,,,,,,,,,,,,,,,,,,,,ford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,japanesebrand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,japanesebrand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,japanesebrand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,mercedes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,bus,50%,,,,,,,,,,,,,,,,,,,,,,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,skoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,bus,80%,,,,,,,,,,,,,,,,,,,,,,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,ford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,van,1,,,,,,,,,,,,,,,,,,,,,,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,peugeot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,2,,,,,,,,,,,,,,,,,,,,,,ford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,10%,,,,,,,,,,,,,,,,,,,,,,mercedes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,2,,,,,,,,,,,,,,,,,,,,,,vauxhall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,ford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,ford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,japanesebrand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,bus,100%,,,,,,,,,,,,,,,,,,,,,,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,audi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,bus,90%,,,,,,,,,,,,,,,,,,,,,,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,peugeot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,ford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,bicycle,1,,,,,,,,,,,,,,,,,,,,,,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,japanesebrand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,skoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,japanesebrand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,japanesebrand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,japanesebrand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,bmw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,citroen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,skoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,skoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,other,1,,,,,,,,,,,,,,,,,,,,,,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-10-2023,,in,bus,90%,,,,,,,,,,,,,,,,,,,,,,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,mercedes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,volksvaken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,vauxhall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,bus,100%,,,,,,,,,,,,,,,,,,,,,,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,van,1,,,,,,,,,,,,,,,,,,,,,,ford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,volksvaken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,volksvaken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,4,,,,,,,,,,,,,,,,,,,,,,skoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,bmw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,volksvaken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,japanesebrand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,japanesebrand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,japanese brand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,bmw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,bmw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,vauxhall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,ford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,japanesebrand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,japanesebrand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,volksvaken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,ford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,2,,,,,,,,,,,,,,,,,,,,,,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,bus,100%,,,,,,,,,,,,,,,,,,,,,,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,bmw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,3,,,,,,,,,,,,,,,,,,,,,,ford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,skoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,ford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,ford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,japanesebrand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,bus,50%,,,,,,,,,,,,,,,,,,,,,,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,mercedes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,other,1,,,,,,,,,,,,,,,,,,,,,,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,ford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,citroen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,ford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,peugeot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,ford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,japanesebrand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,skoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,volksvaken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,
25-10-2023,,in,car,1,,,,,,,,,,,,,,,,,,,,,,vauxhall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,
